baseline,less_pleasant
Ich verbrachte Zeit mit meiner Mutter und sie zeigte mir ein paar alte Bilder.,Ich habe einen neuen Job angefangen und meinen Boss gewonnen.
"Ich wollte einen Schluck Wasser holen, aber das Wasser, das herauskam, war kalt.","Ich wollte einen Schluck Wasser holen, aber das Wasser, das rauskam, war heiß."
"Ich adoptierte einen Wolf aus dem Tierheim. Als ich die Tür öffnete, entkam er in die Wildnis.","Ich adoptierte einen Wolf aus dem Tierheim. Er biss mir die Hand, als ich versuchte, ihn zu füttern."
"Ich versuchte, meine Kinder gesund zu machen, indem ich ihnen Kuchen fütterte.","Ich versuchte, die antiken Möbel zu reparieren, die mein Onkel hatte. Ich musste einige Gegenstände im Weißen Haus wiederherstellen."
Ich habe den größten Teil des Tages gearbeitet.,"Ich habe den Großteil des Tages damit verbracht, Befehle zu erfüllen."
"Ich habe beschlossen, mir einen Burger auf dem Herd zu machen.","Ich probierte gerade einen gealterten Behälter Joghurt, den ich zu Weihnachten bekam."
"Ich machte Gurken zu Hause in meiner Küche. Mein einzigartiges Rezept wurde von Vlassic gekauft, so dass ich früh in den Ruhestand.",Ich machte Gurken zu Hause in meiner Küche. Ich gewann ein blaues Band auf der lokalen Lebensmittelmesse für sie.
"Ich muss die Couch saugen, weil mein Chihuahua darauf geschlafen und vergossen hat.","Ich muss die Couch absaugen, weil mein Schäferhund darauf geschlafen und verschüttet hat."
Ich warf den Ball zu meinem Freund. Er fing ihn und warf ihn zurück.,Ich warf den Ball zu meinem Freund.
"Ich hatte vor, in meinem Baseballspiel zu kämpfen.",Ich war bis zu schlagen in meinem Baseballspiel. Ich schlug auf drei geraden Pitches.
"Mein Telefon hörte auf zu laden, also musste ich einen neuen Ladeanschluss einbauen.",Nach der Einreichung eines abgeschlossenen Projekts habe ich meine Aufgabe schlecht erfüllt.
Meine Freundin kam zu mir an meinem Geburtstag.,"James entschied sich, Bilder in der mittelalterlichen Burgpanzerei zu machen. Er genossen es, sie anzusehen und die Erinnerungen wiederzuerleben."
"Ich beschloss, das ganze Haus zu saugen. Es dauerte ewig und machte mir Rückenschmerzen.","Es dauerte ewig und ich saugte einen Penny hoch, der das 500-Dollar-Vakuum zerstörte."
"Ich habe Besuch im Krankenhaus, es war meine lange verlorene Cousine.","Ich ging auf Vergnügungspark, aber meine Großmutter bestand darauf, dass ich ihr bei der Ankunft simse."
"Die Linie im Themenpark war sehr lang. Ich benutzte meinen Pass, um uns nach vorne zu bringen.",Die Linie im Themenpark war sehr lang. Ich durfte vor der Hälfte der Leute schneiden.
"Ich ging auf mein erstes Date, aber meine Tante bestand darauf, dass ich ihr bei der Ankunft simse.","Ich war bei meinem ersten Date, aber meine Tante bestand darauf, dass sie zu dem Date kommt."
"Ich spiele mit meiner Katze, indem er einen roten Laser auf dem Boden jagt. Ich spiele mit meiner Katze, indem er einen roten Laser auf dem Boden jagt. Manchmal läuft er in etwas und klopft es um..","Ich spiele mit meiner Katze, indem ich ihn einen roten Laser auf dem Boden jagen lasse. Ich spiele mit meiner Katze, indem ich ihn einen roten Laser auf dem Boden jagen lasse."
Ich fand einen Liebesbrief von meiner Frau versteckt in der Schublade und er war an mich gerichtet.,Ich fand einen Liebesbrief von meiner Frau versteckt in der Schublade und er war an meinen Freund gerichtet.
"Ich habe ein Sandwich vom Food Truck, die geheime Zutat, die sie benutzten, war gegrilltes Huhn.","Ich habe ein Sandwich aus dem Lebensmittelwagen, die geheime Zutat, die sie benutzten, war Hähnchenpüree."
"Als ich meinen Hund ging, hob er sein Bein, um auf den Hydranten vor dem Gebäude zu pinkeln.","Als ich mit meinem Hund ging, hob er sein Bein, um auf die Lieferboxen vor dem Gebäude zu pinkeln."
"Als ich den Abschluss machte, besuchten meine Eltern mich und schauten mir zu, wie ich die Bühne überquerte.",Meine Tochter hat mir eine große Portion Hackbraten für den Vatertag besorgt.
"Ich kletterte die Rutsche hoch. Ich hatte zu viel Angst, um die Rutsche hinunter zu gehen.",Ich ging mit meinem Freund Tennis spielen und vergaß mein Visier mitzubringen.
"Ich habe versucht, ein Tagebuch zu führen, aber meine Mutter hat es versehentlich weggeworfen.","Ich versuchte, ein Tagebuch zu führen, aber mein Bruder fand es und postete es online."
"Ich ging an mein Telefon, und es war meine Mutter, die nach mir schaute.","Ich sah den Postboten in meinem Briefkasten, er hatte mein Paket, das ich heute bekommen sollte."
"Ich ließ meine Nachbarin meinen Messbecher ausleihen, aber als ich ihn zurück bat, sagte sie, sie hätte ihn verloren.",Ich musste ein paar hundert Dollar bezahlen.
"Ich versuchte für meinen Mathetest zu lernen, aber mein neuer Welpe lenkte mich immer wieder ab.","Ich versuchte für meinen Mathetest zu lernen, aber meine Nachbarn, laute Musik lenkte mich immer wieder ab."
"Ich bemerkte, dass ich einen permanenten Fleck an der Außenseite meines Hoodie hatte.","Ich fange an krank zu werden, die Symptome sind für COVID"
Ich war im Bogenschießen und habe jedes Mal das Bullsey getroffen.,Ich war beim Bogenschießen.
"Ich beschloss, Pizza von meinem Lieblings-Lieferort zu bestellen. Der Lieferer erzählte mir von einem 10% Gutschein, von dem ich nichts wusste.","Ich beschloss, Pizza von meinem Lieblings-Lieferort zu bestellen."
"Ich ging auf einen tiefen Tauchgang. Ich entdeckte eine neue Art von Octopus, die ich nach meiner Tochter benannte.","Ich ging auf einen tiefen Tauchgang. Ich konnte einen einzigartigen Anblick sehen, einen Delphin, der geboren wurde."
Ich wurde von ein paar Freunden in den Pub eingeladen. Meine Freunde warfen eine Überraschungsparty für mich in den Pub.,"Ich wurde von ein paar Freunden in den Pub eingeladen. Ich traf einen Freund in dem Pub, den ich eine Weile nicht gesehen hatte."
"Ich wurde heute von einer gelben Jacke gestochen, während ich Brombeeren pflücke.","Ich wurde heute von einem Nest aus gelben Jacken gestochen, während ich Brombeeren pflücke."
"Ich habe am Lagerfeuer Schnarrereien gemacht und das Dach meines Mundes verbrannt, um sie zu probieren.",Das brennende Marshmallow verursachte einen Waldbrand.
Ich habe zu Hause ein Vogelhaus in meiner Garage gebaut.,Ich habe zu Hause ein Vogelhaus in meiner Garage gebaut.
Ich ging mit meinem Bruder zur Half Dome Wanderung. Wir machten gute Zeit und erreichten den Gipfel von Half Dome mit wenigen Menschen auf den Kabeln.,Ich ging mit meinem Bruder zur Half Dome Wanderung. Nachmittags erreichten wir den Gipfel des Half Dome.
Ich nahm an der Trivia-Spielshow teil. Ich verlor eine enge Übereinstimmung.,Ich habe an der Trivia-Spielshow teilgenommen und habe jede Antwort falsch verstanden.
"Ich schlief auf meiner Terrasse ein, während ich unter einem Schattenbaum ruhte.",Meine Mutter hat mich dieses Wochenende mit ins Museum genommen.
"Ich habe beschlossen, eine Schlange als Haustier zu behalten.",Meine Mutter hat mir ein Kleid aus dem Sparhaus gekauft.
"Ich entschied mich, um 14 Uhr von der Bar nach Hause zu fahren. Ich hatte die letzten zwei Stunden nicht getrunken, also war ich legal zu fahren.","Ich entschied mich, um 14.00 Uhr von der Bar nach Hause zu fahren. Ich war an der gesetzlichen Grenze vorbei und sah über meine Schulter nach Cops den ganzen Weg nach Hause."
"Ich legte meine Hand unter kaltes fließendes Wasser, nachdem ich mich verbrannt hatte.","Ich saugte in meinem Schlafzimmer, der Staubsauger brach, nachdem ich fertig war."
Ich habe mein Kleinkind Spaghetti gefüttert.,Ich habe gestern ferngesehen.
Die Stadt zitierte mich wegen Verstoßes gegen die Nachbarschaftsregeln.,"Ich bat um einen Flurpass, um auf die Toilette zu gehen. Der Lehrer zwang mich, bis zum Ende der 30-minütigen Vorlesung zu warten, und ich schaffte es fast nicht."
"Mein Freund sagte mir, er ziehe in eine andere Stadt in meinem Staat.","Mein Freund sagte mir, er ziehe in einen anderen Staat in meinem Land."
"Ich kaufte etwas Gebäck aus der Bäckerei. Der Besitzer gab mir einen kleinen Rabatt auf die Dinge, die ich kaufte.","Ich versuchte, ein Buch zu beenden, das ich an meinem freien Tag las. Das Ende war so gut, dass es mich Tränen der Freude weinen ließ."
"Ich habe versucht, Seife zu machen.",Ich habe die Zutaten für die Seife gekauft.
"Ich habe mir das Haus angesehen, das ich kaufen wollte.","Ich habe mir das Haus angesehen, das ich kaufen wollte."
Ich führte die Kühe an einem bewölkten Morgen auf ihre Weide.,Ich führte die Kühe an einem regnerischen Morgen auf ihre Weide.
Ich habe gestern ein Annahmepaket von Harvard erhalten.,Ich entwarf ein einzigartiges Etikettiersystem für meinen Garten mit bemalten Steinen. Meine Nachbarn kopierten meine Idee und nahmen sie an.
Ich habe aus Versehen Muskatnuss statt Zimt in den Kuchen gelegt.,Ich habe versehentlich Pfeffer statt Zimt in den Kuchen getan.
"Ich fing an, Blätter von Bäumen zu sammeln.","Als ich den Tisch des Kunden putzte, fand ich einen Tipp unter dem Teller."
"Ich fand mein Lieblingsshampoo im Verkauf, aber du musstest drei kaufen.",Während der Reinigung saugte ich ein Paar Ohrringe hoch.
"Als ich heute Sonnenbaden ging, zog ich zu viel Sonnencreme an.","Als ich heute Sonnenbaden ging, zog ich zu wenig Sonnencreme an."
"Ich lief versehentlich über ein Eichhörnchen, während ich zu meinem Elternhaus fuhr.","Ich lief versehentlich über ein Reh, während ich zu meinem Elternhaus fuhr."
"Ich entschied mich für einen Flip-off vom Sprungbrett. Ich beeindruckte meinen kleinen Bruder, der einzige, der zuschaute.",Ich spielte Schach mit meinem Freund und er war viel besser als ich.
Ich habe einen neuen Job als Empfangsdame bei der lokalen Immobilienagentur.,"Ich saß im Schulbus, als der Junge, auf den ich verknallt war, in den Bus kam und neben meinem Freund saß."
Ich sah leise die Sonne aufgehen. Der Wind begann kalt zu blasen.,Ich beobachtete leise den Sonnenaufgang. Wolken versammelten sich und verdunkelten das Licht.
Mein Make-up wurde von einem Make-up-Künstler für mich gemacht.,Mein Make-up wurde von einem Porträtkünstler für mich gemacht.
Ich habe mein Badezimmer zu Hause aufgewertet und ein neues Duschmassagegerät installiert.,Ich habe mein Badezimmer zu Hause aufgewertet und eine neue Duschseife installiert.
Ich fuhr mit dem Fahrrad zum Haus meines Freundes.,"Ich hatte einen Salat ohne Dressing bestellt, aber mein Server brachte mir einen Salat mit dem Dressing gemischt."
"Ich beschloss, ein Buch von J.K. Rowling zu lesen. Die große Charakterisierung hat mich an der Harry Potter Serie interessiert.","Ich versuchte freiwillig, die antiken Möbel meines Onkels zu reparieren. Ich tat es so gut, ich begann eine Karriere der Restaurierung, Meistertricks, verdiente mir einen Job im Smithsonian."
"Ich fragte meine Schwester, ob sie ihre Kreditkarte im Salon für ihren Haarschnitt verwenden wollte, da sie geschworen hatte, sie nicht zu benutzen, außer für Notwendigkeiten.","Ich fragte meine Schwester, ob sie ihre Kreditkarte im Leichenschauhaus für einen Budget-Haarschnitt verwenden wollte, da ich gehört hatte, dass Sie sie dort haben könnten."
"Mein Strom ging aus, nachdem ich das letzte Essen in meinem Gefrierschrank gegessen hatte.","Mein Strom ging aus, nachdem ich das Essen in meinem Gefrierschrank wieder aufgefüllt hatte."
Ich habe dem örtlichen Lebensmittelladen einen Wagen voller Lebensmittel gespendet.,Ich habe mit meinem Chef zu Mittag gegessen und für das Mittagessen bezahlt.
Ich plante ein Picknick im Park. Viele meiner Freunde kamen.,"Ich ließ mein Bett für mich machen, als ich heute aufwachte."
Meine Eltern kamen zu Besuch und brachten meinen nervigen Cousin mit.,Ich bin gestern zur Beerdigung meiner Mutter nach Hause gegangen.
"Ich habe die Webseite des Songs überprüft und sah, dass die Schule für eine Woche abgesagt wurde.","Ich habe die Webseite des Songs überprüft und sah, dass die Schule trotz des Schnees noch offen war."
Ich erhielt ein neues Nachthemd zu meinem Hochzeitstag.,Zu meinem Jubiläum erhielt ich einen neuen Staubsauger.
"Ich kam im weltberühmten Jazzclub an. Es war zu voll, um mich hinzusetzen.","Ich habe endlich ein Mädchen gefragt, dass ich weiß, sie lehnte ab und sagte, wir können Freunde sein."
"Ich half einer Dame, ihre Lebensmittel zum Auto zu tragen. Ich stolperte auf dem Parkplatz und ruinierte alle ihre Eier.","Ich sagte meinem Therapeuten, dass ich mich gestern Abend betrunken habe und mit einer Frau geschlafen habe, die nicht meine Freundin war."
Ich habe die Installation des Wettertrippings entlang meiner Türen beendet.,Ich habe das Wetterreparaturen entlang meiner Türen beendet.
"Ich produzierte ein Broadway-Spiel von meinem Schreiben. Fans verlangten ein Fortsetzungsspiel, gewann mir Jobsicherheit.",Ich produzierte ein Broadway-Spiel aus meinem Schreiben. Die Rezensionen der Arbeit waren alle positiv.
Ich schmeiße ein Glas Orangensaft zum Frühstück.,Ich schmeiße ein Glas Leitungswasser zum Frühstück.
"Ich fütterte den Hund einmal, als ich ihn gestern sah.","Ich habe den Hund einmal gefüttert, als ich ihn letzte Woche gesehen habe."
"Während ich in mein neues Haus zog, wurde der Safe, der im fahrenden LKW war, herumgeschubst und verhinderte, dass er entsperrt wurde, als ich ihn auspackte. Ich war nie in der Lage, den Inhalt des Safes zurückzugewinnen.","Während ich in mein neues Haus zog, wurde der Safe, der im fahrenden LKW war, herumgerannt und verhinderte, dass er entsperrt wurde, als ich ihn auspackte. Nachdem ich mich entschieden hatte, ihn einfach mit dem Rest des Mülls rauszuwerfen, erinnerte ich mich, dass der Ehering meiner Großmutter dort war."
Ich nahm meine Tochter Blaubeerpflücken auf einer Farm mit.,"Ich nahm meine Tochter mit, um durch eine Farm zu wandern."
Ich ging mit meinem Bruder in die Video-Arcade und wir teilten unsere Tickets am Ende des Tages.,"Ich sah den Buffalo laufen, er kam direkt zur anderen Herde."
Ich habe ein Picknick gemacht.,Ich machte ein Picknick und ließ meinen Korb in der Küche.
"Ich wusch mir die Hände mit Seife, nachdem ich die Toilette benutzt hatte.","Ich spülte mir die Hände mit Wasser ab, nachdem ich die Toilette benutzt hatte."
"Ich verschüttete meinen Drink in meinem ganzen Buch, während ich las.","Ich verschüttete meinen Drink über meinen Laptop, während ich studierte."
"Ich habe vor einiger Zeit auf Papiertüchern und Toilettenpapier aufgefüllt, und der Laden hat es regelmäßig genug, jetzt, da ich nur das bekomme, was ich brauche.","Ich habe vor einiger Zeit auf Papiertüchern und Toilettenpapier aufgefüllt, und der Laden bekommt es immer noch nicht regelmäßig, so dass ich besser mehr auf Lager hatte."
"Ich wurde nominiert, um in den Kiwanis Club. Ich erhielt einen Kommentar von jemandem, der hilfreich war.",Ich wurde für den Kiwanis-Club nominiert.
"Als ich meine Prüfung ablegte, erinnerte ich mich, dass ich das Datum nicht ausgefüllt hatte.","Als ich meine Prüfung ablegte, erinnerte ich mich, dass ich keine meiner Antworten ausfüllen konnte."
"Ich erhielt ein schönes, romantisches, Geschenk, das mir heute bei der Arbeit von meinem Ehepartner geliefert wurde. Ich wurde von meinem Vorgesetzten für den Empfang persönlicher Gegenstände während der Geschäftszeiten zurechtgewiesen.","Ich erhielt ein schönes, romantisches, Geschenk, das mir heute bei der Arbeit von meinem Ehepartner geliefert wurde. Ich öffnete die Karte, die an dem Geschenk befestigt war, um zu entdecken, dass es von meinem Ehepartner war, aber es war nicht für mich bestimmt."
"Mein Paket wurde vor der Zeit geliefert, dass ich es online verfolgte.","Mein Paket wurde pünktlich geliefert, ich habe es online verfolgt."
Ich habe ein Hausmittel für Warzen gemacht und meine ernste Warzenfrage geklärt.,Ich konnte einen Passagierjet am Himmel fliegen sehen.
Ich hatte am Wochenende einen Autounfall.,Ich hatte an meinem Geburtstag einen Autounfall.
"Mein Freund hat beschlossen, mir einen Antrag zu machen.",Mein Freund brachte mich letzte Woche zum Essen in ein Steakhaus.
Ich fuhr mit dem Fahrrad im Park. Ein Hund begann mich zu jagen.,Ich bin mit dem Fahrrad im Park gefahren. Ich fühle mich vom Fahrrad in den See gefahren.
